"","SEQN","INQ020","INQ012","INQ030","INQ060","INQ080","INQ090","INQ132","INQ140","INQ150","IND235","INDFMMPI","INDFMMPC","INQ244","IND247"
"6497",80053,1,1,2,2,2,2,2,2,2,5,1.53,2,2,3
"6498",80054,1,2,2,2,2,2,1,2,2,6,0.95,1,2,1
"6499",80055,1,2,2,2,2,2,2,2,2,6,0.99,1,2,3
"6500",80056,1,2,2,1,1,2,2,2,2,9,1.88,3,NA,NA
"6501",80057,1,2,2,2,2,2,2,2,2,11,3.57,3,NA,NA
"6502",80058,1,2,2,2,2,2,2,2,2,2,0.73,1,2,1
"6503",80059,1,1,2,2,2,2,2,1,2,5,1.02,1,2,1
"6504",80060,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"6505",80061,1,2,2,2,2,2,2,2,2,9,3.03,3,NA,NA
"6506",80062,1,2,2,1,2,2,2,2,2,5,0.86,1,2,1
"6507",80063,1,2,1,2,2,2,2,2,2,9,3.03,3,NA,NA
"6508",80064,1,2,2,2,2,2,2,2,2,9,3.07,3,1,NA
"6509",80065,1,2,2,1,2,2,2,2,2,6,0.76,1,2,1
"6510",80066,1,2,2,2,2,2,2,2,2,11,5,3,NA,NA
"6511",80067,2,2,2,2,2,1,2,2,2,3,0.88,1,2,1
"6512",80068,1,2,2,2,2,2,2,2,2,7,0.9,1,2,1
"6513",80069,1,2,2,2,2,2,2,2,2,5,0.92,1,9,NA
"6514",80070,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"6515",80071,1,2,1,2,2,2,2,2,2,3,1.03,1,2,1
"6516",80072,2,2,1,2,2,2,2,1,2,4,1.65,2,1,NA
"6517",80073,1,2,2,2,2,2,2,1,2,9,3.87,3,NA,NA
"6518",80074,1,1,2,2,2,2,2,1,2,6,1.07,1,2,2
"6519",80075,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"6520",80076,1,2,2,2,2,2,2,2,2,3,0.58,1,2,1
"6521",80077,1,2,2,2,2,2,2,1,2,9,2.52,3,NA,NA
"6522",80078,2,2,1,2,2,2,2,2,2,3,0.53,1,2,1
"6523",80079,1,2,2,2,2,2,2,2,2,99,NA,9,7,NA
"6524",80080,2,2,1,2,1,1,2,1,2,12,5,3,NA,NA
"6525",80081,1,2,1,2,2,2,2,1,1,7,1.18,1,NA,NA
"6526",80082,1,1,1,2,1,2,2,2,2,8,3.91,3,NA,NA
"6527",80083,1,2,2,2,2,2,2,2,2,5,0.86,1,2,1
"6528",80084,2,2,1,1,1,2,2,1,2,7,2.4,3,NA,NA
"6529",80085,1,1,2,2,2,2,2,2,1,7,1.29,1,2,1
"6530",80086,1,2,2,2,2,2,2,2,2,5,1.02,1,2,1
"6531",80087,1,2,2,2,2,2,2,2,2,11,3.92,3,NA,NA
"6532",80088,1,2,2,2,2,2,2,2,2,99,NA,1,2,1
